,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
10935,2,10,168,1,0,1,0,1,0,0,1,0,926,19,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
10936,0,0,96,1,0,1,0,0,1,0,1,0,2212,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10937,0,0,96,1,0,1,0,0,1,1,0,0,914,2.6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
10938,2,10,168,1,0,1,0,1,0,0,1,0,1771,18.91,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10939,10,10,120,1,1,1,1,0,0,1,0,0,980,57.31,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10940,10,10,168,1,1,0,1,0,0,1,0,0,1071,31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10941,5,5,168,1,0,1,1,0,0,0,1,0,1312,39.86,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10942,0,0,96,1,0,1,0,0,1,0,1,0,1431,52.03,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10943,5,20,240,0,0,1,0,1,0,0,1,0,957,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10944,10,10,120,1,1,1,1,0,0,0,1,0,951,3.89,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10945,0,0,96,1,0,1,0,0,1,0,1,0,945,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
10946,0,0,96,1,0,1,0,0,1,0,1,0,822,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10947,10,10,120,1,1,1,1,0,0,0,1,0,1566,62.65,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
10948,5,5,120,1,1,1,1,0,0,1,0,0,1009,22.15,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
10949,2,10,240,1,1,1,0,1,0,0,1,0,1258,107.49,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10950,5,5,120,1,1,1,1,0,0,0,1,0,1020,10.59,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10951,10,10,168,1,1,0,1,0,0,1,0,0,1115,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10952,5,5,168,1,0,1,1,0,0,0,1,0,1110,6.13,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
10953,0,0,72,1,1,0,0,0,1,0,1,0,1237,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10954,10,10,168,1,1,0,1,0,0,1,0,0,1012,14.63,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10955,5,5,168,1,0,1,1,0,0,0,0,1,1078,10.26,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10956,2,10,240,1,1,1,0,1,0,1,0,0,883,14.14,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10957,10,10,120,1,1,1,1,0,0,0,1,0,870,0.91,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10958,0,0,96,1,0,1,0,0,1,0,1,0,1053,51.4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
10959,2,10,168,1,0,1,0,1,0,0,1,0,1493,12.01,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10960,5,20,240,0,0,1,0,1,0,0,1,0,1317,9.88,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10961,5,5,120,1,1,1,1,0,0,1,0,0,1076,1.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10962,5,20,240,0,0,1,0,1,0,0,1,0,1027,10.23,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10963,5,5,168,1,0,1,1,0,0,1,0,0,947,54.24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10964,3,7,168,1,1,1,0,1,0,1,0,0,2456,115.52,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10965,5,20,240,0,0,1,0,1,0,0,1,0,923,10.02,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
10966,0,0,96,1,0,1,0,0,1,1,0,0,870,6.28,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10967,5,20,240,0,0,1,0,1,0,0,1,0,1097,3.57,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
10968,10,10,168,1,1,0,1,0,0,0,1,0,2048,11.01,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10969,0,0,96,1,0,1,0,0,1,0,1,0,1219,25.43,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10970,10,10,168,1,1,0,1,0,0,0,1,0,2129,13.13,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10971,2,10,240,1,1,1,0,1,0,1,0,0,1690,44.19,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
10972,3,7,168,1,1,1,0,1,0,0,1,0,786,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10973,3,7,168,1,1,1,0,1,0,1,0,0,1400,70.43,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
10974,2,10,240,1,1,1,0,1,0,0,1,0,1721,69.9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10975,5,5,168,1,0,1,1,0,0,0,1,0,1083,19.29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10976,2,10,168,1,0,1,0,1,0,0,1,0,1147,35.38,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10977,2,10,168,1,0,1,0,1,0,0,1,0,2265,13.26,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10978,10,10,120,1,1,1,1,0,0,0,1,0,888,5.78,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
10979,5,5,120,1,1,1,1,0,0,0,1,0,884,3.69,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
10980,5,5,168,1,0,1,1,0,0,0,1,0,1134,9.52,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10981,3,7,168,1,1,1,0,1,0,1,0,0,1773,30.25,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10982,0,0,72,1,1,0,0,0,1,0,1,0,1029,10.49,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
10983,5,5,120,1,1,1,1,0,0,0,1,0,948,2.05,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10984,10,10,120,1,1,1,1,0,0,0,1,0,1490,6.39,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10985,10,10,120,1,1,1,1,0,0,1,0,0,826,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
10986,10,10,168,1,1,0,1,0,0,0,1,0,1822,62.49,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
10987,0,0,72,1,1,0,0,0,1,0,1,0,1593,3.95,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
10988,0,0,72,1,1,0,0,0,1,1,0,0,1018,20.68,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10989,2,10,168,1,0,1,0,1,0,1,0,0,1513,76.65,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10990,2,10,168,1,0,1,0,1,0,1,0,0,1787,31.4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
10991,2,10,240,1,1,1,0,1,0,1,0,0,833,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
10992,5,5,120,1,1,1,1,0,0,0,1,0,1778,89.62,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10993,5,5,120,1,1,1,1,0,0,1,0,0,1090,17.64,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10994,5,5,168,1,0,1,1,0,0,1,0,0,1266,112.43,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10995,10,10,168,1,1,0,1,0,0,1,0,0,969,7.12,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10996,3,7,168,1,1,1,0,1,0,1,0,0,1090,63.2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
10997,2,10,168,1,0,1,0,1,0,0,1,0,1155,18.75,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
10998,5,5,168,1,0,1,1,0,0,0,1,0,773,19.42,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10999,0,0,72,1,1,0,0,0,1,1,0,0,1492,17.06,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11000,5,5,120,1,1,1,1,0,0,0,1,0,852,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11001,2,10,168,1,0,1,0,1,0,0,1,0,850,10.49,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11002,5,20,240,0,0,1,0,1,0,0,1,0,959,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
11003,2,10,168,1,0,1,0,1,0,0,1,0,1170,44.39,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
11004,0,0,72,1,1,0,0,0,1,0,1,0,1158,54.4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
11005,2,10,168,1,0,1,0,1,0,0,1,0,1064,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11006,0,0,96,1,0,1,0,0,1,1,0,0,1047,5.93,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
11007,3,7,168,1,1,1,0,1,0,0,1,0,1679,59.4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11008,5,20,240,0,0,1,0,1,0,1,0,0,1614,47.53,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11009,5,20,240,0,0,1,0,1,0,0,1,0,799,1.89,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
11010,2,10,240,1,1,1,0,1,0,0,1,0,948,4.76,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11011,0,0,96,1,0,1,0,0,1,1,0,0,1884,12.49,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11012,2,10,240,1,1,1,0,1,0,1,0,0,1743,112.13,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11013,5,5,120,1,1,1,1,0,0,0,1,0,1103,23.75,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
11014,0,0,72,1,1,0,0,0,1,1,0,0,1074,38.55,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
11015,10,10,120,1,1,1,1,0,0,1,0,0,912,9.15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
11016,2,10,240,1,1,1,0,1,0,0,1,0,1473,121.92,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
11017,0,0,72,1,1,0,0,0,1,0,1,0,1777,14.48,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
11018,0,0,96,1,0,1,0,0,1,1,0,0,877,33.16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11019,5,5,120,1,1,1,1,0,0,0,1,0,2347,14.04,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11020,5,5,120,1,1,1,1,0,0,0,1,0,2458,11.81,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
11021,10,10,168,1,1,0,1,0,0,0,1,0,912,1.5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
11022,2,10,168,1,0,1,0,1,0,0,1,0,879,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11023,2,10,168,1,0,1,0,1,0,0,1,0,2026,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
11024,2,10,240,1,1,1,0,1,0,0,1,0,1069,50.9,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11025,3,7,168,1,1,1,0,1,0,0,1,0,1973,21.56,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
11026,5,5,120,1,1,1,1,0,0,0,1,0,2394,17.75,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
11027,5,20,240,0,0,1,0,1,0,1,0,0,1626,44.87,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
11028,5,5,168,1,0,1,1,0,0,1,0,0,1104,32.18,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11029,0,0,96,1,0,1,0,0,1,0,1,0,1379,39.4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11030,3,7,168,1,1,1,0,1,0,0,1,0,2516,92.46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
11031,2,10,168,1,0,1,0,1,0,1,0,0,824,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11032,5,5,168,1,0,1,1,0,0,0,1,0,1157,19.21,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
11033,2,10,240,1,1,1,0,1,0,0,1,0,839,6.58,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
11034,5,5,168,1,0,1,1,0,0,0,1,0,907,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11035,2,10,168,1,0,1,0,1,0,1,0,0,1851,78.67,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11036,10,10,168,1,1,0,1,0,0,1,0,0,811,6.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
11037,2,10,168,1,0,1,0,1,0,1,0,0,1734,75.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
11038,0,0,96,1,0,1,0,0,1,0,1,0,771,0.61,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11039,2,10,240,1,1,1,0,1,0,1,0,0,919,100.12,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
11040,10,10,120,1,1,1,1,0,0,1,0,0,1030,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
11041,0,0,96,1,0,1,0,0,1,1,0,0,1654,43.84,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
11042,5,5,168,1,0,1,1,0,0,0,1,0,1061,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11043,2,10,240,1,1,1,0,1,0,0,1,0,928,20.71,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11044,10,10,168,1,1,0,1,0,0,0,1,0,2563,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11045,10,10,120,1,1,1,1,0,0,0,1,0,1053,17.02,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
11046,10,10,168,1,1,0,1,0,0,1,0,0,1108,13.76,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
11047,5,5,120,1,1,1,1,0,0,0,1,0,859,23.75,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11048,10,10,168,1,1,0,1,0,0,0,1,0,1035,25.08,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11049,10,10,120,1,1,1,1,0,0,0,1,0,1149,10.93,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11050,10,10,168,1,1,0,1,0,0,1,0,0,1423,65.08,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
11051,0,0,72,1,1,0,0,0,1,1,0,0,1117,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
11052,10,10,120,1,1,1,1,0,0,0,1,0,1038,2.63,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
11053,5,20,240,0,0,1,0,1,0,0,1,0,891,66.44,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
11054,5,5,120,1,1,1,1,0,0,1,0,0,1050,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11055,10,10,120,1,1,1,1,0,0,0,1,0,1840,48.41,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
11056,2,10,168,1,0,1,0,1,0,1,0,0,1788,11.85,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11057,0,0,96,1,0,1,0,0,1,0,1,0,1010,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11058,5,5,120,1,1,1,1,0,0,1,0,0,1203,47.03,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11059,5,20,240,0,0,1,0,1,0,0,1,0,1657,46,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11060,10,10,120,1,1,1,1,0,0,1,0,0,1707,29.52,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11061,5,5,168,1,0,1,1,0,0,0,1,0,1552,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
11062,5,20,240,0,0,1,0,1,0,0,1,0,953,160.66,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11063,0,0,96,1,0,1,0,0,1,0,1,0,1154,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
11064,10,10,120,1,1,1,1,0,0,1,0,0,1014,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
11065,10,10,168,1,1,0,1,0,0,0,1,0,1098,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11066,2,10,168,1,0,1,0,1,0,1,0,0,829,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
11067,10,10,168,1,1,0,1,0,0,0,0,1,2310,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11068,2,10,168,1,0,1,0,1,0,0,1,0,874,19.64,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11069,5,5,168,1,0,1,1,0,0,0,1,0,931,2.51,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11070,0,0,72,1,1,0,0,0,1,0,1,0,1081,37.05,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11071,5,5,168,1,0,1,1,0,0,0,1,0,1556,4.04,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11072,3,7,168,1,1,1,0,1,0,1,0,0,1021,51.99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
11073,0,0,72,1,1,0,0,0,1,1,0,0,948,43.68,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
11074,5,20,240,0,0,1,0,1,0,0,1,0,1327,57.48,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11075,3,7,168,1,1,1,0,1,0,0,1,0,1334,96.8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
11076,2,10,168,1,0,1,0,1,0,1,0,0,1038,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11077,5,20,240,0,0,1,0,1,0,1,0,0,1082,10.22,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
11078,5,5,120,1,1,1,1,0,0,1,0,0,1000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
11079,0,0,72,1,1,0,0,0,1,0,1,0,1457,56.42,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
11080,5,5,120,1,1,1,1,0,0,1,0,0,1561,75.66,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
11081,10,10,168,1,1,0,1,0,0,0,1,0,959,75.03,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
11082,5,20,240,0,0,1,0,1,0,0,1,0,875,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11083,0,0,96,1,0,1,0,0,1,0,1,0,1103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
11084,5,20,240,0,0,1,0,1,0,1,0,0,1776,49.49,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
11085,5,5,168,1,0,1,1,0,0,1,0,0,1709,9.12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11086,5,20,240,0,0,1,0,1,0,0,1,0,1661,68.37,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
11087,5,5,120,1,1,1,1,0,0,0,1,0,949,7.12,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11088,10,10,168,1,1,0,1,0,0,1,0,0,784,20.73,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11089,5,5,120,1,1,1,1,0,0,1,0,0,1843,98.74,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
11090,5,20,240,0,0,1,0,1,0,1,0,0,814,53.51,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
11091,5,5,120,1,1,1,1,0,0,0,1,0,1692,17.16,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11092,3,7,168,1,1,1,0,1,0,0,1,0,2242,15.8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
11093,3,7,168,1,1,1,0,1,0,1,0,0,1262,55.53,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
11094,5,20,240,0,0,1,0,1,0,0,1,0,786,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11095,10,10,168,1,1,0,1,0,0,0,0,1,1096,53.71,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
11096,10,10,168,1,1,0,1,0,0,0,1,0,1419,17.37,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11097,10,10,168,1,1,0,1,0,0,1,0,0,1098,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
11098,10,10,168,1,1,0,1,0,0,0,1,0,2570,12.28,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
11099,0,0,96,1,0,1,0,0,1,1,0,0,1347,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11100,2,10,168,1,0,1,0,1,0,1,0,0,1856,11.32,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
11101,2,10,168,1,0,1,0,1,0,1,0,0,1057,42.2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
11102,5,20,240,0,0,1,0,1,0,0,1,0,1123,65.49,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11103,3,7,168,1,1,1,0,1,0,1,0,0,998,25.67,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
11104,0,0,96,1,0,1,0,0,1,0,1,0,877,7.58,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
11105,5,20,240,0,0,1,0,1,0,0,1,0,948,4.9,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
